time,signal
1.349200000000000088e+01,-1.733774850676167434e-01
1.349300000000000033e+01,-1.842493795107247589e-01
1.349399999999999977e+01,-2.331129560292509728e-01
1.349500000000000099e+01,-2.517558800935097429e-01
1.349600000000000044e+01,-2.326727970368359932e-01
1.349699999999999989e+01,-2.570612573071330842e-01
1.349800000000000111e+01,-1.706301117821412139e-01
1.349900000000000055e+01,-1.792786315074251513e-01
1.350000000000000000e+01,-1.592855273098525704e-01
1.350099999999999945e+01,-1.139612363520791927e-01
1.350200000000000067e+01,-1.000973678248582577e-01
1.350300000000000011e+01,-8.681286276569256943e-02
1.350399999999999956e+01,-6.708843066677452893e-02
1.350500000000000078e+01,-1.131256743838230383e-01
1.350600000000000023e+01,-1.074689971559218971e-01
1.350699999999999967e+01,-1.139426271708602612e-01
1.350800000000000090e+01,-1.268489814086931067e-01
1.350900000000000034e+01,-1.724593431138037314e-01
1.350999999999999979e+01,-1.816992838715588976e-01
1.351100000000000101e+01,-2.126492442712155095e-01
1.351200000000000045e+01,-2.665728811094683071e-01
1.351299999999999990e+01,-2.854514971601924134e-01
1.351400000000000112e+01,-2.849221306029837697e-01
1.351500000000000057e+01,-3.009023810176283398e-01
1.351600000000000001e+01,-3.020561831607948000e-01
1.351699999999999946e+01,-3.045888018545454545e-01
1.351800000000000068e+01,-2.905912173314721958e-01
1.351900000000000013e+01,-2.543763108272285578e-01
1.351999999999999957e+01,-2.432457659434830444e-01
1.352100000000000080e+01,-2.083761175391209697e-01
1.352200000000000024e+01,-1.596592530612352956e-01
1.352299999999999969e+01,-1.838732509515094704e-01
1.352400000000000091e+01,-1.361620783215329034e-01
1.352500000000000036e+01,-1.548445919678554661e-01
1.352599999999999980e+01,-1.413591464736096148e-01
1.352700000000000102e+01,-1.472729143784987094e-01
1.352800000000000047e+01,-2.237710223919475161e-01
1.352899999999999991e+01,-2.767991012132651751e-01
1.353000000000000114e+01,-2.764545637454005611e-01
1.353100000000000058e+01,-2.730879144603627906e-01
1.353200000000000003e+01,-3.494859014860822177e-01
1.353299999999999947e+01,-3.581133181396428666e-01
1.353400000000000070e+01,-3.421899099299055003e-01
1.353500000000000014e+01,-3.369196317444103084e-01
1.353599999999999959e+01,-3.642187460361179796e-01
1.353700000000000081e+01,-3.942772131033069893e-01
1.353800000000000026e+01,-3.467561322600462570e-01
1.353899999999999970e+01,-2.928316284440897199e-01
1.354000000000000092e+01,-3.215814013528863202e-01
1.354100000000000037e+01,-2.602243984073220884e-01
1.354199999999999982e+01,-2.369102798282401723e-01
1.354300000000000104e+01,-2.245689846735160478e-01
1.354400000000000048e+01,-1.998686865441409166e-01
1.354499999999999993e+01,-2.189568488946904423e-01
1.354600000000000115e+01,-2.301462973905291920e-01
1.354700000000000060e+01,-2.290038179186757450e-01
1.354800000000000004e+01,-2.380937882110509829e-01
1.354899999999999949e+01,-3.055238652773261121e-01
1.355000000000000071e+01,-3.227928135524866793e-01
1.355100000000000016e+01,-3.867459517692468096e-01
1.355199999999999960e+01,-3.996105201298859599e-01
1.355300000000000082e+01,-4.275005006988624734e-01
1.355400000000000027e+01,-4.400122575739797148e-01
1.355499999999999972e+01,-4.784095171279472147e-01
1.355600000000000094e+01,-4.299577299893603266e-01
1.355700000000000038e+01,-4.324522712663098067e-01
1.355799999999999983e+01,-3.987630348565923133e-01
1.355900000000000105e+01,-4.062531670568100828e-01
1.356000000000000050e+01,-3.432470620535606476e-01
1.356099999999999994e+01,-3.733034209327971142e-01
1.356200000000000117e+01,-2.962857898606490181e-01
1.356300000000000061e+01,-3.069313701012305051e-01
1.356400000000000006e+01,-2.610065624209225721e-01
1.356499999999999950e+01,-2.624939766824599952e-01
1.356600000000000072e+01,-3.113381870985984512e-01
1.356700000000000017e+01,-3.061736337530102103e-01
1.356799999999999962e+01,-3.338969169418926075e-01
1.356900000000000084e+01,-3.641036872516899003e-01
1.357000000000000028e+01,-4.110679483004576751e-01
1.357099999999999973e+01,-4.344348199237014763e-01
1.357200000000000095e+01,-4.329768513164345967e-01
1.357300000000000040e+01,-4.951479842105639406e-01
1.357399999999999984e+01,-5.022523579198497901e-01
1.357500000000000107e+01,-4.819004951889280797e-01
1.357600000000000051e+01,-5.226479221189435087e-01
1.357699999999999996e+01,-4.978963044766488433e-01
1.357799999999999940e+01,-4.870131044908180828e-01
1.357900000000000063e+01,-4.352469142414285286e-01
1.358000000000000007e+01,-4.409135210750366740e-01
1.358099999999999952e+01,-3.989428233829478421e-01
1.358200000000000074e+01,-3.568214964149317714e-01
1.358300000000000018e+01,-3.537233023686625621e-01
1.358399999999999963e+01,-3.084587276686763802e-01
1.358500000000000085e+01,-3.442182595855360905e-01
1.358600000000000030e+01,-3.025792470352110519e-01
1.358699999999999974e+01,-3.567625374275947836e-01
1.358800000000000097e+01,-3.679217512580945093e-01
1.358900000000000041e+01,-4.000858414175922917e-01
1.358999999999999986e+01,-4.708537454549913126e-01
1.359100000000000108e+01,-4.609031076683779427e-01
1.359200000000000053e+01,-5.047368293410304796e-01
1.359299999999999997e+01,-5.174936668506121551e-01
1.359399999999999942e+01,-5.483989916440523693e-01
1.359500000000000064e+01,-5.229753387766437056e-01
1.359600000000000009e+01,-5.327946129655437568e-01
1.359699999999999953e+01,-5.364708185414929220e-01
1.359800000000000075e+01,-4.862780544604384803e-01
1.359900000000000020e+01,-4.933769971722057890e-01
1.359999999999999964e+01,-4.377460729378581106e-01
1.360100000000000087e+01,-4.208976543246460422e-01
1.360200000000000031e+01,-4.050106338676314199e-01
1.360299999999999976e+01,-3.971887952059217630e-01
1.360400000000000098e+01,-3.785991290193894132e-01
1.360500000000000043e+01,-3.784738303128009074e-01
1.360599999999999987e+01,-3.685471745371776131e-01
1.360700000000000109e+01,-3.900363332555564777e-01
1.360800000000000054e+01,-3.909968712950149805e-01
1.360899999999999999e+01,-4.527217126775282541e-01
1.360999999999999943e+01,-4.767512285272444972e-01
1.361100000000000065e+01,-4.789944702056590509e-01
1.361200000000000010e+01,-5.296294329566825221e-01
1.361299999999999955e+01,-5.812632777700214026e-01
1.361400000000000077e+01,-6.203533812011988724e-01
1.361500000000000021e+01,-6.016893930895277354e-01
1.361599999999999966e+01,-5.625400845647785530e-01
1.361700000000000088e+01,-5.212313448102158242e-01
1.361800000000000033e+01,-5.700190843858365941e-01
1.361899999999999977e+01,-5.121228783476264868e-01
1.362000000000000099e+01,-4.705579015371778029e-01
1.362100000000000044e+01,-4.489960197752391191e-01
1.362199999999999989e+01,-4.150797629857850279e-01
1.362300000000000111e+01,-3.741302104168400255e-01
1.362400000000000055e+01,-3.795887583451544312e-01
1.362500000000000000e+01,-3.798865399172604018e-01
1.362599999999999945e+01,-4.023244533963699077e-01
1.362700000000000067e+01,-3.975774161279238550e-01
1.362800000000000011e+01,-4.585547714719899748e-01
1.362899999999999956e+01,-4.870734303108098517e-01
1.363000000000000078e+01,-5.030752998877041637e-01
1.363100000000000023e+01,-5.059477071348192911e-01
1.363199999999999967e+01,-5.447474642890504093e-01
1.363300000000000090e+01,-5.828082890943184768e-01
1.363400000000000034e+01,-5.900174854617068476e-01
1.363499999999999979e+01,-6.031917561047198673e-01
1.363600000000000101e+01,-5.564131500220034221e-01
1.363700000000000045e+01,-5.503928716935235776e-01
1.363799999999999990e+01,-5.587331266361283966e-01
1.363900000000000112e+01,-4.920980835607359216e-01
1.364000000000000057e+01,-4.776876175661152191e-01
1.364100000000000001e+01,-4.818662316121262168e-01
1.364199999999999946e+01,-4.603449226354159873e-01
1.364300000000000068e+01,-3.978335786389999851e-01
1.364400000000000013e+01,-3.977121851440972855e-01
1.364499999999999957e+01,-3.684592473511365540e-01
1.364600000000000080e+01,-3.733936218403780538e-01
1.364700000000000024e+01,-4.359264194184815366e-01
1.364799999999999969e+01,-4.364711858935809152e-01
1.364900000000000091e+01,-4.543532244667696229e-01
1.365000000000000036e+01,-5.100431663727208464e-01
1.365099999999999980e+01,-5.099999809141780860e-01
1.365200000000000102e+01,-5.581145232628660358e-01
1.365300000000000047e+01,-5.920258986605212437e-01
1.365399999999999991e+01,-5.798973701288830940e-01
1.365500000000000114e+01,-5.689298910288421718e-01
1.365600000000000058e+01,-5.862966708657766368e-01
1.365700000000000003e+01,-5.941757816790865787e-01
1.365799999999999947e+01,-5.614235920720530570e-01
1.365900000000000070e+01,-5.386615086775559114e-01
1.366000000000000014e+01,-5.098358192703467129e-01
1.366099999999999959e+01,-4.646721301074956956e-01
1.366200000000000081e+01,-4.468228252456196703e-01
1.366300000000000026e+01,-4.287217000283288226e-01
1.366399999999999970e+01,-3.992543753809826845e-01
1.366500000000000092e+01,-3.967798413055833029e-01
1.366600000000000037e+01,-4.246469559717223619e-01
1.366699999999999982e+01,-3.911072595060982038e-01
1.366800000000000104e+01,-4.105202961607264944e-01
1.366900000000000048e+01,-4.876520110665549246e-01
1.366999999999999993e+01,-4.969477000400854827e-01
1.367100000000000115e+01,-5.190288448144598776e-01
1.367200000000000060e+01,-5.902662369263885767e-01
1.367300000000000004e+01,-5.702497325340385448e-01
1.367399999999999949e+01,-5.798872320279598869e-01
1.367500000000000071e+01,-6.138125304863359943e-01
1.367600000000000016e+01,-5.959190634970616962e-01
1.367699999999999960e+01,-6.080764622335850245e-01
1.367800000000000082e+01,-5.586909603747481912e-01
1.367900000000000027e+01,-5.049773117425528923e-01
1.367999999999999972e+01,-4.740543196896974121e-01
1.368100000000000094e+01,-4.273457161618567368e-01
1.368200000000000038e+01,-4.759311626927898442e-01
1.368299999999999983e+01,-3.834303568916745952e-01
1.368400000000000105e+01,-4.030864453876716325e-01
1.368500000000000050e+01,-3.458873715984455144e-01
1.368599999999999994e+01,-3.659549780638837180e-01
1.368700000000000117e+01,-3.649932290494438125e-01
1.368800000000000061e+01,-4.560471384674611994e-01
1.368900000000000006e+01,-4.566855685571474810e-01
1.368999999999999950e+01,-4.621441849990753914e-01
1.369100000000000072e+01,-5.458345211442877654e-01
1.369200000000000017e+01,-5.449641665990495598e-01
1.369299999999999962e+01,-5.149327939101303597e-01
1.369400000000000084e+01,-5.794432337787505105e-01
1.369500000000000028e+01,-5.706909269697559850e-01
1.369599999999999973e+01,-5.983461158830810644e-01
1.369700000000000095e+01,-5.301159538801341053e-01
1.369800000000000040e+01,-5.527386450780858995e-01
1.369899999999999984e+01,-5.321290129159566007e-01
1.370000000000000107e+01,-5.072791523175659290e-01
1.370100000000000051e+01,-4.207875143380850891e-01
1.370199999999999996e+01,-4.147615125791923041e-01
1.370299999999999940e+01,-3.995980831646360754e-01
1.370400000000000063e+01,-3.617834307998884502e-01
1.370500000000000007e+01,-3.384244232502796601e-01
1.370599999999999952e+01,-3.499373700818700916e-01
1.370700000000000074e+01,-3.884260062006456571e-01
1.370800000000000018e+01,-4.179760580847233786e-01
1.370899999999999963e+01,-4.263484231490412557e-01
1.371000000000000085e+01,-4.705075001646972788e-01
1.371100000000000030e+01,-4.868239594804188441e-01
1.371199999999999974e+01,-4.974394703466012979e-01
1.371300000000000097e+01,-5.261710002017560006e-01
1.371400000000000041e+01,-4.885256143168990595e-01
1.371499999999999986e+01,-5.570352772641510297e-01
1.371600000000000108e+01,-5.308363536230789048e-01
1.371700000000000053e+01,-5.043540089061362419e-01
1.371799999999999997e+01,-4.624887992260029446e-01
1.371899999999999942e+01,-4.660437349105402971e-01
1.372000000000000064e+01,-4.439753729991339770e-01
1.372100000000000009e+01,-3.955201808810657749e-01
1.372199999999999953e+01,-3.590931353586444552e-01
1.372300000000000075e+01,-3.396690438649805355e-01
1.372400000000000020e+01,-3.421199796967023810e-01
1.372499999999999964e+01,-3.238488444546808731e-01
1.372600000000000087e+01,-3.138572591485995766e-01
1.372700000000000031e+01,-3.577583087222426794e-01
1.372799999999999976e+01,-3.805104447120090660e-01
1.372900000000000098e+01,-3.679624640482661024e-01
1.373000000000000043e+01,-4.069884472566577260e-01
1.373099999999999987e+01,-4.178240451738962635e-01
1.373200000000000109e+01,-4.679604980671463466e-01
1.373300000000000054e+01,-4.816440826169558487e-01
1.373399999999999999e+01,-4.803821641246102114e-01
1.373499999999999943e+01,-5.224533272423808050e-01
1.373600000000000065e+01,-4.823929104504718901e-01
1.373700000000000010e+01,-4.890921417221903433e-01
1.373799999999999955e+01,-4.147870001349734381e-01
1.373900000000000077e+01,-3.969552848933294298e-01
1.374000000000000021e+01,-3.767765197667406474e-01
1.374099999999999966e+01,-3.764257161678441488e-01
1.374200000000000088e+01,-3.375528092863681051e-01
1.374300000000000033e+01,-2.752960070394863679e-01
1.374399999999999977e+01,-2.493607527890734921e-01
1.374500000000000099e+01,-3.032904451815254809e-01
1.374600000000000044e+01,-2.700465812480163375e-01
1.374699999999999989e+01,-2.783630399610392270e-01
1.374800000000000111e+01,-2.924369042566987709e-01
1.374900000000000055e+01,-3.297792235126100757e-01
1.375000000000000000e+01,-3.571563235584352958e-01
1.375099999999999945e+01,-3.955485116175180837e-01
1.375200000000000067e+01,-4.011032590329957626e-01
1.375300000000000011e+01,-4.280643059672210593e-01
1.375399999999999956e+01,-4.244709508662791175e-01
1.375500000000000078e+01,-4.459773891937499624e-01
1.375600000000000023e+01,-4.154626920372607168e-01
1.375699999999999967e+01,-3.991162701873985919e-01
1.375800000000000090e+01,-4.298126965476791184e-01
1.375900000000000034e+01,-3.608982120752393663e-01
1.375999999999999979e+01,-3.347733534148511492e-01
1.376100000000000101e+01,-2.796371188298326649e-01
1.376200000000000045e+01,-2.464383892229190520e-01
1.376299999999999990e+01,-2.518948540003631553e-01
1.376400000000000112e+01,-2.056463624630777143e-01
1.376500000000000057e+01,-2.291096737853925702e-01
1.376600000000000001e+01,-2.159421558399096663e-01
1.376699999999999946e+01,-2.249027363621393660e-01
1.376800000000000068e+01,-1.883400264818682335e-01
1.376900000000000013e+01,-2.739453443563885093e-01
1.376999999999999957e+01,-3.259373168097354223e-01
1.377100000000000080e+01,-3.219291368550871169e-01
1.377200000000000024e+01,-3.644555989925182815e-01
1.377299999999999969e+01,-3.823410146572963075e-01
1.377400000000000091e+01,-3.798357342823879268e-01
1.377500000000000036e+01,-3.607954362994454378e-01
1.377599999999999980e+01,-3.449907956170373269e-01
1.377700000000000102e+01,-3.090537698318120974e-01
1.377800000000000047e+01,-2.791986686763535674e-01
1.377899999999999991e+01,-2.984182050780350703e-01
1.378000000000000114e+01,-2.569139097496566659e-01
1.378100000000000058e+01,-2.431677198335836509e-01
1.378200000000000003e+01,-1.965347403166499418e-01
1.378299999999999947e+01,-1.968266697556294020e-01
1.378400000000000070e+01,-1.373851565589248036e-01
1.378500000000000014e+01,-1.393059992736192243e-01
1.378599999999999959e+01,-1.421898151374887953e-01
1.378700000000000081e+01,-1.302556712395869787e-01
1.378800000000000026e+01,-1.724958915956111283e-01
1.378899999999999970e+01,-1.916359685387513390e-01
1.379000000000000092e+01,-2.255159507444158273e-01
1.379100000000000037e+01,-2.496804071657132140e-01
1.379199999999999982e+01,-2.867487647216938607e-01
1.379300000000000104e+01,-2.906620487486973881e-01
1.379400000000000048e+01,-3.074915228355013519e-01
1.379499999999999993e+01,-3.009002861067917589e-01
1.379600000000000115e+01,-3.380424042766877468e-01
1.379700000000000060e+01,-2.729080109156649669e-01
1.379800000000000004e+01,-2.084447967761872411e-01
1.379899999999999949e+01,-2.287660951611324156e-01
1.380000000000000071e+01,-1.804200091056549216e-01
1.380100000000000016e+01,-1.686776112983320863e-01
1.380199999999999960e+01,-1.285509320783596310e-01
1.380300000000000082e+01,-8.593700383385079189e-02
1.380400000000000027e+01,-7.685849907259871550e-02
1.380499999999999972e+01,-6.719475026388860295e-02
1.380600000000000094e+01,-7.264605773834993674e-02
1.380700000000000038e+01,-8.836428136768326169e-02
1.380799999999999983e+01,-1.372858674368276077e-01
1.380900000000000105e+01,-1.318002854828870807e-01
1.381000000000000050e+01,-1.202401088731683970e-01
1.381099999999999994e+01,-1.581458929700423899e-01
1.381200000000000117e+01,-1.979128980966401719e-01
1.381300000000000061e+01,-2.498828141079440512e-01
1.381400000000000006e+01,-2.492385386487373788e-01
1.381499999999999950e+01,-2.086689128054975417e-01
1.381600000000000072e+01,-2.189949834593037936e-01
1.381700000000000017e+01,-1.925379861299118534e-01
1.381799999999999962e+01,-1.731972434823022822e-01
1.381900000000000084e+01,-1.408943420954588688e-01
1.382000000000000028e+01,-9.361697048201045313e-02
1.382099999999999973e+01,-5.529385854655635701e-02
1.382200000000000095e+01,-2.875814424533511271e-02
1.382300000000000040e+01,-2.330540398410704817e-02
1.382399999999999984e+01,4.171912363419852388e-02
1.382500000000000107e+01,3.481421334025863734e-02
1.382600000000000051e+01,-3.509105341682625112e-03
1.382699999999999996e+01,1.200292425296957399e-02
1.382799999999999940e+01,4.645316023427215057e-04
1.382900000000000063e+01,-3.792575929741366647e-02
1.383000000000000007e+01,-9.848681559824774834e-02
1.383099999999999952e+01,-1.177787731332795573e-01
1.383200000000000074e+01,-1.148602500563199597e-01
1.383300000000000018e+01,-1.070166820037263267e-01
1.383399999999999963e+01,-1.509639382018737042e-01
1.383500000000000085e+01,-1.363469585797344452e-01
1.383600000000000030e+01,-1.276168425894411707e-01
1.383699999999999974e+01,-1.186181516863181740e-01
1.383800000000000097e+01,-7.035052514658315936e-02
1.383900000000000041e+01,-9.070007913641184305e-02
1.383999999999999986e+01,-2.282782665851353782e-02
1.384100000000000108e+01,2.495264789538428896e-02
1.384200000000000053e+01,3.548918767089922349e-02
1.384299999999999997e+01,6.004354757638635104e-02
1.384399999999999942e+01,9.005707329614592860e-02
1.384500000000000064e+01,1.043807860858229214e-01
1.384600000000000009e+01,8.671342966544694220e-02
1.384699999999999953e+01,9.167585512690182292e-02
1.384800000000000075e+01,6.670989502053838172e-02
1.384900000000000020e+01,3.981061461584312761e-02
1.384999999999999964e+01,1.578340697913316673e-02
1.385100000000000087e+01,4.771477218027817685e-03
1.385200000000000031e+01,-3.445444373479437938e-02
1.385299999999999976e+01,-4.697750683323295706e-02
1.385400000000000098e+01,-7.875770655615899063e-03
1.385500000000000043e+01,-5.320491833239281848e-02
1.385599999999999987e+01,-9.650617835096103603e-02
1.385700000000000109e+01,-6.113679871549212996e-02
1.385800000000000054e+01,8.790426274322485356e-04
1.385899999999999999e+01,5.102485708422092869e-02
1.385999999999999943e+01,3.592592903387276798e-02
1.386100000000000065e+01,9.058643105576728860e-02
1.386200000000000010e+01,9.635180459166949041e-02
1.386299999999999955e+01,1.115159342133770493e-01
1.386400000000000077e+01,1.787317848049715940e-01
1.386500000000000021e+01,1.834771933063313321e-01
1.386599999999999966e+01,1.593280877472639245e-01
1.386700000000000088e+01,1.423352072027792015e-01
1.386800000000000033e+01,1.708083118049698312e-01
1.386899999999999977e+01,1.376360499174731633e-01
1.387000000000000099e+01,1.061986328548894382e-01
1.387100000000000044e+01,8.809822055215733860e-02
1.387199999999999989e+01,6.421820725562585319e-02
1.387300000000000111e+01,5.073028834313170199e-02
1.387400000000000055e+01,2.281851332725931547e-04
1.387500000000000000e+01,2.457702951149401405e-03
1.387599999999999945e+01,2.136576676445743617e-02
1.387700000000000067e+01,6.714696406698630882e-02
1.387800000000000011e+01,7.216085877696690187e-02
1.387899999999999956e+01,9.342000235609426717e-02
1.388000000000000078e+01,1.358008759353446504e-01
1.388100000000000023e+01,1.517433007227732833e-01
1.388199999999999967e+01,2.038077783154941258e-01
1.388300000000000090e+01,2.493916518213153966e-01
1.388400000000000034e+01,2.588371362207504967e-01
1.388499999999999979e+01,2.867980474761191445e-01
1.388600000000000101e+01,2.804238111622464613e-01
1.388700000000000045e+01,2.683574580901668671e-01
1.388799999999999990e+01,2.177186233172953567e-01
1.388900000000000112e+01,1.891592927656787493e-01
1.389000000000000057e+01,1.978985496089098739e-01
1.389100000000000001e+01,1.414711909653179056e-01
1.389199999999999946e+01,1.002381035876985377e-01
1.389300000000000068e+01,8.472864773107058323e-02
1.389400000000000013e+01,1.194801872131338039e-01
1.389499999999999957e+01,6.021660159382427602e-02
1.389600000000000080e+01,9.517876534753558215e-02
1.389700000000000024e+01,1.085885768228020964e-01
1.389799999999999969e+01,1.737960977220706082e-01
1.389900000000000091e+01,2.008374489329699253e-01
1.390000000000000036e+01,2.157695032172109728e-01
1.390099999999999980e+01,2.378494714150612699e-01
1.390200000000000102e+01,2.752297534269389501e-01
1.390300000000000047e+01,3.109990485390340398e-01
1.390399999999999991e+01,3.287395044983725256e-01
1.390500000000000114e+01,3.312800299177863783e-01
1.390600000000000058e+01,3.431829798854876268e-01
1.390700000000000003e+01,2.982163923705447584e-01
1.390799999999999947e+01,3.121314402754217232e-01
1.390900000000000070e+01,2.638776719562698214e-01
1.391000000000000014e+01,2.486250736354688184e-01
1.391099999999999959e+01,2.601058689308647365e-01
1.391200000000000081e+01,1.822014879912643714e-01
1.391300000000000026e+01,1.950428747973573240e-01
1.391399999999999970e+01,1.695331498825126126e-01
1.391500000000000092e+01,1.715006066682880637e-01
1.391600000000000037e+01,1.714922358081281961e-01
1.391699999999999982e+01,1.976671432627486458e-01
1.391800000000000104e+01,2.191503292071753928e-01
1.391900000000000048e+01,2.001174807576296399e-01
1.391999999999999993e+01,2.754042027561131034e-01
1.392100000000000115e+01,3.121396791905839962e-01
1.392200000000000060e+01,3.591210962210495961e-01
1.392300000000000004e+01,3.765248296195060074e-01
1.392399999999999949e+01,3.785513656146886063e-01
1.392500000000000071e+01,4.212172017451221162e-01
1.392600000000000016e+01,3.986499806936287804e-01
1.392699999999999960e+01,3.784989637784629823e-01
1.392800000000000082e+01,3.697094406222208307e-01
1.392900000000000027e+01,3.487950509780483599e-01
1.392999999999999972e+01,3.163199169067647532e-01
1.393100000000000094e+01,3.129576576404988209e-01
1.393200000000000038e+01,2.499449358280584899e-01
1.393299999999999983e+01,2.410853759547086361e-01
1.393400000000000105e+01,2.434534582511939660e-01
1.393500000000000050e+01,2.516350428343177015e-01
1.393599999999999994e+01,2.277557769457682069e-01
1.393700000000000117e+01,2.557842534157745984e-01
1.393800000000000061e+01,2.877418718088551319e-01
1.393900000000000006e+01,3.321599251959128085e-01
1.393999999999999950e+01,3.443798742619187947e-01
1.394100000000000072e+01,3.511848035946085744e-01
1.394200000000000017e+01,4.051742797611792568e-01
1.394299999999999962e+01,4.442806010288609109e-01
1.394400000000000084e+01,4.194557287321909467e-01
1.394500000000000028e+01,4.535329955726540296e-01
1.394599999999999973e+01,4.687060027609845081e-01
1.394700000000000095e+01,4.408961535176575963e-01
1.394800000000000040e+01,3.951563199738811205e-01
1.394899999999999984e+01,3.997386829631777716e-01
1.395000000000000107e+01,3.446944764979772424e-01
1.395100000000000051e+01,3.302897399316684357e-01
1.395199999999999996e+01,3.348032574595597444e-01
1.395299999999999940e+01,3.050143378242329284e-01
1.395400000000000063e+01,2.669912410980958550e-01
1.395500000000000007e+01,2.834050713824491918e-01
1.395599999999999952e+01,2.971331230662072054e-01
1.395700000000000074e+01,3.357681462686095686e-01
1.395800000000000018e+01,3.667963214102699654e-01
1.395899999999999963e+01,3.780696085514319571e-01
1.396000000000000085e+01,3.943449429510932913e-01
1.396100000000000030e+01,4.683463492400096184e-01
1.396199999999999974e+01,4.586864998793275805e-01
1.396300000000000097e+01,4.747332911922791943e-01
1.396400000000000041e+01,4.984233321123071603e-01
1.396499999999999986e+01,5.401339981703416893e-01
1.396600000000000108e+01,5.128980681206314340e-01
1.396700000000000053e+01,5.000319225728023786e-01
1.396799999999999997e+01,4.751432499077617999e-01
1.396899999999999942e+01,4.521273816287726954e-01
1.397000000000000064e+01,3.965259994264385135e-01
1.397100000000000009e+01,3.818988861142268987e-01
1.397199999999999953e+01,3.955168694353909942e-01
1.397300000000000075e+01,3.681523742981661074e-01
1.397400000000000020e+01,2.943751386570481188e-01
1.397499999999999964e+01,3.311402789831454641e-01
1.397600000000000087e+01,3.450409803747157556e-01
1.397700000000000031e+01,3.160757973221250960e-01
1.397799999999999976e+01,3.567885590807349239e-01
1.397900000000000098e+01,4.136648814465734292e-01
1.398000000000000043e+01,4.406025058007685957e-01
1.398099999999999987e+01,4.770176314952486729e-01
1.398200000000000109e+01,5.146123665247385182e-01
1.398300000000000054e+01,5.513430227531942451e-01
1.398399999999999999e+01,5.613780476408014586e-01
1.398499999999999943e+01,5.509463723428392745e-01
1.398600000000000065e+01,5.727085726324212533e-01
1.398700000000000010e+01,5.360055020256968561e-01
1.398799999999999955e+01,5.250087147446622637e-01
1.398900000000000077e+01,5.292899087683254900e-01
1.399000000000000021e+01,4.667315578838392987e-01
1.399099999999999966e+01,4.139868847093650106e-01
1.399200000000000088e+01,3.826767649080406453e-01
1.399300000000000033e+01,3.520785513613610140e-01
1.399399999999999977e+01,3.679207040087318359e-01
1.399500000000000099e+01,3.488673928600389829e-01
1.399600000000000044e+01,3.769001014632290536e-01
1.399699999999999989e+01,4.515163406132235990e-01
1.399800000000000111e+01,4.236924391704667836e-01
1.399900000000000055e+01,4.726521574775390810e-01
1.400000000000000000e+01,4.840247704977861942e-01
1.400099999999999945e+01,5.151410794525292935e-01
1.400200000000000067e+01,5.559244241912740803e-01
1.400300000000000011e+01,5.552250210523390628e-01
1.400399999999999956e+01,5.802692828904983946e-01
1.400500000000000078e+01,5.686741755227824324e-01
1.400600000000000023e+01,5.909152512478424990e-01
1.400699999999999967e+01,5.306457873363955580e-01
1.400800000000000090e+01,5.588610979610929563e-01
1.400900000000000034e+01,5.544204761749854660e-01
1.400999999999999979e+01,4.871513980730682314e-01
1.401100000000000101e+01,4.484240972730732522e-01
1.401200000000000045e+01,4.366719940080836526e-01
1.401299999999999990e+01,4.181714988658855603e-01
1.401400000000000112e+01,3.990889783345035191e-01
1.401500000000000057e+01,3.596612133948191570e-01
1.401600000000000001e+01,3.668341597486800554e-01
1.401699999999999946e+01,4.187240627309728458e-01
1.401800000000000068e+01,4.507840791397156877e-01
1.401900000000000013e+01,4.564389558872976593e-01
1.401999999999999957e+01,4.876185959138182868e-01
1.402100000000000080e+01,5.236058611702009147e-01
1.402200000000000024e+01,5.460227509025928905e-01
1.402299999999999969e+01,5.640440493780762843e-01
1.402400000000000091e+01,5.548750238284799741e-01
1.402500000000000036e+01,6.124403963759561531e-01
1.402599999999999980e+01,6.061123832452086635e-01
1.402700000000000102e+01,5.695174761847967559e-01
1.402800000000000047e+01,5.569256004444576025e-01
1.402899999999999991e+01,5.287792588013449091e-01
1.403000000000000114e+01,5.189165148267187444e-01
1.403100000000000058e+01,4.702592696522767679e-01
1.403200000000000003e+01,4.521409415087275785e-01
1.403299999999999947e+01,4.284204072022848586e-01
1.403400000000000070e+01,4.163027020126071620e-01
1.403500000000000014e+01,3.942912313067363783e-01
1.403599999999999959e+01,4.171597118403984061e-01
1.403700000000000081e+01,4.269133457562452882e-01
1.403800000000000026e+01,4.480366188252166149e-01
1.403899999999999970e+01,4.685566114284056005e-01
1.404000000000000092e+01,4.441983273496770135e-01
1.404100000000000037e+01,5.578084652217909500e-01
1.404199999999999982e+01,5.396926171638644076e-01
1.404300000000000104e+01,5.952029409522821002e-01
1.404400000000000048e+01,5.851288124782881850e-01
1.404499999999999993e+01,6.220883229450347995e-01
1.404600000000000115e+01,5.777020561816833544e-01
1.404700000000000060e+01,5.670738594450874803e-01
1.404800000000000004e+01,5.375338678194144792e-01
1.404899999999999949e+01,4.984291986221662807e-01
1.405000000000000071e+01,4.993301786450725088e-01
1.405100000000000016e+01,4.614357680777256276e-01
1.405199999999999960e+01,4.381284993724182675e-01
1.405300000000000082e+01,4.175248574998792206e-01
1.405400000000000027e+01,4.147894138138834563e-01
1.405499999999999972e+01,3.726685694019086226e-01
1.405600000000000094e+01,3.883987382954743883e-01
1.405700000000000038e+01,3.669077367845986481e-01
1.405799999999999983e+01,4.442069651375105677e-01
1.405900000000000105e+01,4.323028346835463553e-01
